Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
CASK	gene	CASK	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	FG syndrome 4, 300422;Mental retardation and microcephaly with pontine and cerebellar hypoplasia, 300749						False	3	100;0;0	1.303	True		ENSG00000147044	ENSG00000147044	HGNC:1497													
CHMP1A	gene	CHMP1A	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 8, 614961						False	3	100;0;0	1.303	False		ENSG00000131165	ENSG00000131165	HGNC:8740													
CLCN2	gene	CLCN2	Expert Review Green;Literature	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with ataxia, OMIM:615651				23707145;26539602;28473625;31291907		False	3	100;0;0	1.303	False		ENSG00000114859	ENSG00000114859	HGNC:2020													
CLN6	gene	CLN6	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Ceroid lipofuscinosis, neuronal, 6, 601780;Ceroid lipofuscinosis, neuronal, Kufs type, adult onset, 204300						False	3	100;0;0	1.303	True		ENSG00000128973	ENSG00000128973	HGNC:2077													
CLP1	gene	CLP1	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia 10 OMIM:615803;Pontocerebellar hypoplasia type 10 MONDO:0014349				24766810;24766809;29307788		False	3	100;0;0	1.303	True		ENSG00000172409	ENSG00000172409	HGNC:16999													
COQ8A	gene	COQ8A	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Coenzyme Q10 deficiency, primary 4, 612016;Spinocerebellar Ataxia Type						False	3	100;0;0	1.303	True		ENSG00000163050	ENSG00000163050	HGNC:16812													
COX20	gene	COX20	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Mitochondrial complex IV deficiency, 220110						False	3	100;0;0	1.303	True		ENSG00000203667	ENSG00000203667	HGNC:26970													
CP	gene	CP	Expert Review Green;Radboud University Medical Center, Nijmegen	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cerebellar ataxia, 604290;Hemosiderosis, systemic, due to aceruloplasminemia, 604290						False	3	100;0;0	1.303	True		ENSG00000047457	ENSG00000047457	HGNC:2295													
CSTB	gene	CSTB	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg), OMIM:254800						False	3	100;0;0	1.303	False		ENSG00000160213	ENSG00000160213	HGNC:2482													
CWF19L1	gene	CWF19L1	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 17, 616127						False	3	100;0;0	1.303	True		ENSG00000095485	ENSG00000095485	HGNC:25613													
CYP27A1	gene	CYP27A1	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cerebrotendinous xanthomatosis, 213700				27604308		False	3	100;0;0	1.303	True		ENSG00000135929	ENSG00000135929	HGNC:2605													
CYP2U1	gene	CYP2U1	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive spastic paraplegia 56 (#615030)   complex form of disorder, ataxia not yet identified in affected patients.						False	3	100;0;0	1.303	True		ENSG00000155016	ENSG00000155016	HGNC:20582													
DARS2	gene	DARS2	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation, 611105						False	3	100;0;0	1.303	True		ENSG00000117593	ENSG00000117593	HGNC:25538													
DDHD2	gene	DDHD2	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Autosomal recessive paraplegia 54 (#615033). Complex form of disease   ataxia reported amongst the phenotypic features in Citterio et al. (2014), Journal of Neurology, 261, pp.373-381 and Doi et al. (2014), Scientific Reports, 4, 7132.						False	3	100;0;0	1.303	True		ENSG00000085788	ENSG00000085788	HGNC:29106													
DNAJC19	gene	DNAJC19	Expert Review Green;Literature	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"3-methylglutaconic aciduria, type V 	610198;dilated cardiomyopathy with ataxia (DCMA) syndrome"				16055927;22797137;27604308;27928778;27426421		False	3	0;0;0	1.303	False		ENSG00000205981	ENSG00000205981	HGNC:30528													
DNAJC5	gene	DNAJC5	Emory Genetics Laboratory;Expert Review;Illumina TruGenome Clinical Sequencing Services;Literature;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Ceroid lipofuscinosis, neuronal, 4, Parry type	162350"				27604308; 21820099		False	3	100;0;0	1.303	False		ENSG00000101152	ENSG00000101152	HGNC:16235													
DNMT1	gene	DNMT1	Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cerebellar ataxia, deafness, and narcolepsy, autosomal dominant, 						False	3	100;0;0	1.303	True		ENSG00000130816	ENSG00000130816	HGNC:2976													
EIF2B1	gene	EIF2B1	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood ataxia with central nervous system hypomyelination/vanishing white matter disease;Childhood Ataxia with Central Nervous System Hypomyelination/Vanishing White Matter 						False	3	100;0;0	1.303	True		ENSG00000111361	ENSG00000111361	HGNC:3257													
EIF2B2	gene	EIF2B2	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood ataxia with central nervous system hypomyelination/vanishing white matter disease;Leukoencephalopathy with vanishing white matter, 603896						False	3	100;0;0	1.303	True		ENSG00000119718	ENSG00000119718	HGNC:3258													
EIF2B3	gene	EIF2B3	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood ataxia with central nervous system hypomyelination/vanishing white matter disease						False	3	100;0;0	1.303	True		ENSG00000070785	ENSG00000070785	HGNC:3259													
EIF2B4	gene	EIF2B4	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood ataxia with central nervous system hypomyelination/vanishing white matter disease						False	3	100;0;0	1.303	True		ENSG00000115211	ENSG00000115211	HGNC:3260													
EIF2B5	gene	EIF2B5	Emory Genetics Laboratory;Expert Review Green;Illumina TruGenome Clinical Sequencing Services	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Childhood ataxia with central nervous system hypomyelination/vanishing white matter disease						False	3	100;0;0	1.303	True		ENSG00000145191	ENSG00000145191	HGNC:3261													
ELOVL4	gene	ELOVL4	Expert Review Green;Literature	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	"Spinocerebellar ataxia 34	133190"				26010696; 24566826		False	3	100;0;0	1.303	False		ENSG00000118402	ENSG00000118402	HGNC:14415													
EPM2A	gene	EPM2A	Emory Genetics Laboratory;Expert Review;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Epilepsy, progressive myoclonic 2A (Lafora)	254780"				27604308; 10932264; 14722920		False	3	100;0;0	1.303	False		ENSG00000112425	ENSG00000112425	HGNC:3413													
EXOSC3	gene	EXOSC3	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Pontocerebellar hypoplasia, type 1B, OMIM:614678						False	3	100;0;0	1.303	False		ENSG00000107371	ENSG00000107371	HGNC:17944													
FGF14	gene	FGF14	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 27 						False	3	100;0;0	1.303	True		ENSG00000102466	ENSG00000102466	HGNC:3671													
FLVCR1	gene	FLVCR1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Ataxia, posterior column, with retinitis pigmentosa, ;Posterior Column Ataxia with Retinitis Pigmentosa 						False	3	100;0;0	1.303	True		ENSG00000162769	ENSG00000162769	HGNC:24682													
FMR1	gene	FMR1	Eligibility statement prior genetic testing;Emory Genetics Laboratory;Expert Review Green;Radboud University Medical Center, Nijmegen	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Fragile X tremor/ataxia syndrome, OMIM:300623						False	3	0;50;50	1.303	True		ENSG00000102081	ENSG00000102081	HGNC:3775													
FOLR1	gene	FOLR1	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration due to cerebral folate transport deficiency, 613068						False	3	100;0;0	1.303	True		ENSG00000110195	ENSG00000110195	HGNC:3791													
FXN	gene	FXN	Eligibility statement prior genetic testing;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Friedreich ataxia OMIM:229300;Friedreich ataxia with retained reflexes OMIM:229300;Friedreich ataxia 1 MONDO:0100340						False	3	0;100;0	1.303	True		ENSG00000165060	ENSG00000165060	HGNC:3951													
GBA2	gene	GBA2	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic paraplegia 46, autosomal recessive, 614409				23332916		False	3	100;0;0	1.303	True		ENSG00000070610	ENSG00000070610	HGNC:18986													
GFAP	gene	GFAP	Expert list;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Autosomal Dominant Ataxia;Alexander disease						False	3	0;0;0	1.303	True		ENSG00000131095	ENSG00000131095	HGNC:4235													
GJC2	gene	GJC2	Expert list;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Autosomal Recessive Ataxia;Leukodystrophy, hypomyelinating, 2						False	3	0;0;0	1.303	True		ENSG00000198835	ENSG00000198835	HGNC:17494													
GOSR2	gene	GOSR2	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Epilepsy, progressive myoclonic 6, 614018				20301317;21549339;24285620		False	3	100;0;0	1.303	True		ENSG00000108433	ENSG00000108433	HGNC:4431													
GPAA1	gene	GPAA1	Expert Review Green;Literature	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Glycosylphosphatidylinositol biosynthesis defect 15, 617810				29100095;24896178		False	3	100;0;0	1.303	False		ENSG00000197858	ENSG00000197858	HGNC:4446													
GRID2	gene	GRID2	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 18, 616204				25841024		False	3	100;0;0	1.303	True		ENSG00000152208	ENSG00000152208	HGNC:4576													
GRM1	gene	GRM1	Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 13 						False	3	100;0;0	1.303	True		ENSG00000152822	ENSG00000152822	HGNC:4593													
HEXA	gene	HEXA	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	GM2-gangliosidosis, several forms, 272800;Tay-Sachs disease, 272800						False	3	100;0;0	1.303	True		ENSG00000213614	ENSG00000213614	HGNC:4878													
HEXB	gene	HEXB	Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Sandhoff disease, infantile, juvenile, and adult forms, OMIM:268800						False	3	100;0;0	1.303	True		ENSG00000049860	ENSG00000049860	HGNC:4879													
ITPR1	gene	ITPR1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	 Spinocerebellar ataxia 29;Spinocerebellar ataxia 15						False	3	100;0;0	1.303	True	Other - please provide details in the comments	ENSG00000150995	ENSG00000150995	HGNC:6180													
KCNA1	gene	KCNA1	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Episodic ataxia/myokymia syndrome, 						False	3	100;0;0	1.303	True		ENSG00000111262	ENSG00000111262	HGNC:6218													
KCNC3	gene	KCNC3	Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Spinocerebellar ataxia 13 						False	3	100;0;0	1.303	True		ENSG00000131398	ENSG00000131398	HGNC:6235													
KCND3	gene	KCND3	Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellarataxia19,607346						False	3	100;0;0	1.303	True		ENSG00000171385	ENSG00000171385	HGNC:6239													
KCNJ10	gene	KCNJ10	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Seizures, Sensorineural Deafness, Ataxia, Mental Retardation, and Electrolyte Imbalance Syndrome 						False	3	100;0;0	1.303	True		ENSG00000177807	ENSG00000177807	HGNC:6256													
KIF1C	gene	KIF1C	Expert Review Green;Radboud University Medical Center, Nijmegen	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 2, autosomal recessive, OMIM:611302				24319291;24482476;24808017;29544888;31413903		False	3	100;0;0	1.303	True		ENSG00000129250	ENSG00000129250	HGNC:6317													
MARS2	gene	MARS2	Expert Review Green;Radboud University Medical Center, Nijmegen	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 3, autosomal recessive, OMIM:611390				PubMed: 22448145		False	3	0;0;100	1.303	True		ENSG00000247626	ENSG00000247626	HGNC:25133													
MMACHC	gene	MMACHC	Expert review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Ataxia and hypogonadism;Methylmalonic aciduria and homocystinuria, cblC type, 277400				26283149		False	3	0;0;100	1.303	True		ENSG00000132763	ENSG00000132763	HGNC:24525													
MRE11	gene	MRE11	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Ataxia-Telangiectasia-Like Disorder ;Ataxia-telangiectasia-like disorder 						False	3	100;0;0	1.303	True		ENSG00000020922	ENSG00000020922	HGNC:7230													
MT-ATP6	gene	MT-ATP6	Emory Genetics Laboratory;Expert Review Green;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MITOCHONDRIAL	Neuropathy, Ataxia, and Retinitis Pigmentosa						False	3	100;0;0	1.303	True		ENSG00000198899	ENSG00000198899	HGNC:7414													
MTTP	gene	MTTP	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Abetalipoproteinemia, 200100						False	3	100;0;0	1.303	False		ENSG00000138823	ENSG00000138823	HGNC:7467													
NHLRC1	gene	NHLRC1	Emory Genetics Laboratory;Expert Review;Illumina TruGenome Clinical Sequencing Services;Literature;Radboud University Medical Center, Nijmegen;UKGTN	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Epilepsy, progressive myoclonic 2B (Lafora)	254780"				12958597; 15781812		False	3	100;0;0	1.303	False		ENSG00000187566	ENSG00000187566	HGNC:21576													
NKX6-2	gene	NKX6-2	Expert Review Green;Literature	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy, OMIM:617560				28575651; 15601927		False	3	100;0;0	1.303	False		ENSG00000148826	ENSG00000148826	HGNC:19321													
NPC1	gene	NPC1	Expert Review;Expert Review Green	Hereditary ataxia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Niemann-Pick disease types C1 and D (#257220)						False	3	100;0;0	1.303	True		ENSG00000141458	ENSG00000141458	HGNC:7897													
